gene1	gene2	SP
YQE_06614	YQE_09472	0.912
YQE_06614	YQE_02586	0.912
YQE_06614	YQE_09866	0.912
YQE_06614	YQE_06252	0.912
YQE_06617	YQE_06419	0.912
YQE_06623	YQE_06669	0.912
YQE_06623	YQE_01619	0.912
YQE_06623	YQE_08985	0.912
YQE_06623	YQE_04220	0.912
YQE_06623	YQE_12559	0.912
YQE_06623	YQE_02012	0.912
YQE_06623	YQE_06993	0.912
YQE_06623	YQE_04593	0.912
YQE_06623	YQE_03782	0.912
YQE_06623	YQE_03784	0.912
YQE_06623	YQE_05593	0.912
YQE_06623	YQE_05632	0.912
YQE_06623	YQE_07105	0.912
YQE_06625	YQE_06666	0.912
YQE_06625	YQE_04852	0.912
YQE_06625	YQE_11022	0.912
YQE_06626	YQE_02193	0.912
YQE_06626	YQE_05877	0.912
YQE_06626	YQE_07544	0.912
YQE_06626	YQE_05742	0.912
YQE_06627	YQE_02460	0.912
YQE_06630	YQE_06657	0.912
YQE_06630	YQE_11054	0.912
YQE_06630	YQE_05856	0.912
YQE_06630	YQE_12876	0.912
YQE_06631	YQE_12453	0.912
YQE_06638	YQE_04677	0.912
YQE_06638	YQE_01459	0.912
YQE_06639	YQE_07832	0.912
YQE_06647	YQE_07295	0.912
YQE_06647	YQE_05803	0.912
YQE_06647	YQE_08630	0.912
YQE_06647	YQE_09091	0.912
YQE_06652	YQE_06692	0.912
YQE_06652	YQE_06387	0.912
YQE_06652	YQE_11224	0.912
YQE_06652	YQE_05916	0.912
YQE_06652	YQE_07676	0.912
YQE_06652	YQE_07678	0.912
YQE_06652	YQE_10949	0.912
YQE_06652	YQE_09812	0.912
YQE_06652	YQE_09214	0.912
YQE_06653	YQE_01460	0.912
YQE_06655	YQE_03447	0.912
YQE_06658	YQE_11300	0.912
YQE_06658	YQE_07805	0.912
YQE_06658	YQE_10474	0.912
YQE_06658	YQE_05291	0.912
YQE_06659	YQE_11302	0.912
YQE_06660	YQE_05345	0.912
YQE_06660	YQE_12101	0.912
YQE_06664	YQE_09874	0.912
YQE_06664	YQE_12476	0.912
YQE_06669	YQE_08046	0.912
YQE_06669	YQE_00207	0.912
YQE_06669	YQE_12555	0.912
YQE_06669	YQE_03281	0.912
YQE_06669	YQE_07689	0.912
YQE_06669	YQE_00706	0.912
YQE_06669	YQE_04116	0.912
YQE_06669	YQE_04315	0.912
YQE_06669	YQE_11812	0.912
YQE_06679	YQE_07573	0.912
YQE_06679	YQE_03325	0.912
YQE_06683	YQE_09347	0.912
YQE_06685	YQE_06727	0.912
YQE_06685	YQE_09122	0.912
YQE_06685	YQE_02447	0.912
YQE_06686	YQE_10909	0.912
YQE_06686	YQE_11519	0.912
YQE_06687	YQE_00684	0.912
YQE_06687	YQE_02615	0.912
YQE_06687	YQE_01619	0.912
YQE_06687	YQE_11938	0.912
YQE_06687	YQE_01545	0.912
YQE_06687	YQE_03923	0.912
YQE_06687	YQE_05118	0.912
YQE_06687	YQE_08443	0.912
YQE_06687	YQE_09176	0.912
YQE_06687	YQE_09241	0.912
YQE_06687	YQE_05286	0.912
YQE_06687	YQE_11958	0.912
YQE_06688	YQE_07399	0.912
YQE_06688	YQE_04843	0.912
YQE_06688	YQE_07671	0.912
YQE_06688	YQE_09054	0.912
YQE_06690	YQE_10260	0.912
YQE_06690	YQE_00515	0.912
YQE_06690	YQE_01975	0.912
YQE_06692	YQE_08329	0.912
YQE_06692	YQE_05801	0.912
YQE_06692	YQE_05169	0.912
YQE_06692	YQE_04441	0.912
YQE_06692	YQE_08858	0.912
YQE_06692	YQE_10078	0.912
YQE_06693	YQE_04803	0.912
YQE_06693	YQE_12453	0.912
YQE_06693	YQE_12837	0.912
YQE_06694	YQE_02578	0.912
YQE_06694	YQE_01320	0.912
YQE_06703	YQE_01385	0.912
YQE_06704	YQE_11299	0.912
YQE_06704	YQE_03263	0.912
YQE_06704	YQE_10556	0.912
YQE_06704	YQE_02063	0.912
YQE_06704	YQE_02872	0.912
YQE_06704	YQE_09651	0.912
YQE_06710	YQE_06171	0.912
YQE_06714	YQE_06808	0.912
YQE_06715	YQE_07946	0.912
YQE_06715	YQE_06945	0.912
YQE_06715	YQE_10964	0.912
YQE_06717	YQE_04006	0.912
YQE_06717	YQE_07603	0.912
YQE_06719	YQE_10460	0.912
YQE_06720	YQE_03980	0.912
YQE_06720	YQE_08969	0.912
YQE_06727	YQE_04214	0.912
YQE_06727	YQE_05856	0.912
YQE_06727	YQE_11471	0.912
YQE_06727	YQE_10545	0.912
YQE_06727	YQE_07655	0.912
YQE_06727	YQE_07320	0.912
YQE_06727	YQE_10239	0.912
YQE_06727	YQE_12837	0.912
YQE_06729	YQE_12199	0.912
YQE_06730	YQE_03211	0.912
YQE_06730	YQE_05382	0.912
YQE_06731	YQE_07426	0.912
YQE_06731	YQE_05702	0.912
YQE_06731	YQE_02655	0.912
YQE_06731	YQE_05954	0.912
YQE_06731	YQE_02925	0.912
YQE_06731	YQE_12453	0.912
YQE_06731	YQE_11948	0.912
YQE_06731	YQE_02629	0.912
YQE_06732	YQE_02086	0.912
YQE_06733	YQE_07859	0.912
YQE_06736	YQE_06252	0.912
YQE_06736	YQE_12459	0.912
YQE_06736	YQE_05281	0.912
YQE_06736	YQE_02458	0.912
YQE_06737	YQE_09197	0.912
YQE_02580	YQE_02911	0.912
YQE_02580	YQE_03513	0.912
YQE_10919	YQE_09478	0.912
YQE_10919	YQE_02689	0.912
YQE_10919	YQE_00092	0.912
YQE_10919	YQE_07608	0.912
YQE_10919	YQE_07618	0.912
YQE_10919	YQE_12559	0.912
YQE_10919	YQE_02012	0.912
YQE_10919	YQE_11124	0.912
YQE_10919	YQE_05388	0.912
YQE_10919	YQE_07105	0.912
YQE_10919	YQE_10973	0.912
YQE_10920	YQE_07996	0.912
YQE_10920	YQE_08985	0.912
YQE_10920	YQE_09000	0.912
YQE_10920	YQE_03634	0.912
YQE_10920	YQE_06993	0.912
YQE_10920	YQE_01450	0.912
YQE_10920	YQE_06276	0.912
YQE_10920	YQE_09176	0.912
YQE_10920	YQE_05388	0.912
YQE_10920	YQE_04566	0.912
YQE_10923	YQE_09061	0.912
YQE_11594	YQE_09678	0.912
YQE_11599	YQE_05771	0.912
YQE_11601	YQE_03319	0.912
YQE_11601	YQE_02573	0.912
YQE_11601	YQE_05361	0.912
YQE_11601	YQE_12024	0.912
YQE_11603	YQE_02928	0.912
YQE_11603	YQE_07613	0.912
YQE_11603	YQE_00246	0.912
YQE_11603	YQE_10475	0.912
YQE_11603	YQE_02889	0.912
YQE_11604	YQE_12176	0.912
YQE_11609	YQE_05837	0.912
YQE_11609	YQE_05223	0.912
YQE_11609	YQE_05812	0.912
YQE_11609	YQE_07321	0.912
YQE_11609	YQE_05609	0.912
YQE_11610	YQE_12044	0.912
YQE_11611	YQE_06808	0.912
YQE_11611	YQE_10240	0.912
YQE_11615	YQE_00608	0.912
YQE_11615	YQE_10820	0.912
YQE_11615	YQE_10379	0.912
YQE_11615	YQE_00848	0.912
YQE_11617	YQE_05313	0.912
YQE_11619	YQE_07209	0.912
YQE_11619	YQE_05837	0.912
YQE_11619	YQE_05587	0.912
YQE_11619	YQE_08518	0.912
YQE_11619	YQE_00487	0.912
YQE_11620	YQE_05895	0.912
YQE_11621	YQE_05076	0.912
YQE_11624	YQE_06430	0.912
YQE_11624	YQE_07813	0.912
YQE_11624	YQE_12193	0.912
YQE_11629	YQE_10642	0.912
YQE_11637	YQE_06477	0.912
YQE_11637	YQE_09705	0.912
YQE_11648	YQE_10619	0.912
YQE_11649	YQE_04220	0.912
YQE_11649	YQE_05173	0.912
YQE_11649	YQE_01544	0.912
YQE_11649	YQE_08847	0.912
YQE_11649	YQE_05117	0.912
YQE_11649	YQE_10567	0.912
YQE_11649	YQE_09743	0.912
YQE_11649	YQE_03782	0.912
YQE_11649	YQE_05272	0.912
YQE_11649	YQE_02781	0.912
YQE_11649	YQE_11028	0.912
YQE_11649	YQE_12029	0.912
YQE_11650	YQE_07415	0.912
YQE_11651	YQE_11211	0.912
YQE_11651	YQE_10245	0.912
YQE_00015	YQE_01886	0.912
YQE_00015	YQE_10964	0.912
YQE_02331	YQE_12488	0.912
YQE_02336	YQE_04780	0.912
YQE_02336	YQE_11223	0.912
YQE_02336	YQE_03331	0.912
YQE_02336	YQE_09688	0.912
YQE_02336	YQE_07330	0.912
YQE_02336	YQE_06116	0.912
YQE_02336	YQE_05281	0.912
YQE_02336	YQE_05047	0.912
YQE_02338	YQE_11307	0.912
YQE_02338	YQE_11203	0.912
YQE_02343	YQE_02616	0.912
YQE_02343	YQE_11973	0.912
YQE_02344	YQE_00047	0.912
YQE_02348	YQE_05388	0.912
YQE_02349	YQE_00379	0.912
YQE_02351	YQE_03632	0.912
YQE_02351	YQE_12449	0.912
YQE_07942	YQE_05514	0.912
YQE_07943	YQE_04025	0.912
YQE_07943	YQE_05151	0.912
YQE_07943	YQE_07372	0.912
YQE_07943	YQE_09260	0.912
YQE_07943	YQE_01359	0.912
YQE_07943	YQE_02458	0.912
YQE_07946	YQE_07399	0.912
YQE_07946	YQE_07451	0.912
YQE_07947	YQE_07185	0.912
YQE_07947	YQE_07234	0.912
YQE_07947	YQE_05224	0.912
YQE_07947	YQE_07819	0.912
YQE_07947	YQE_06155	0.912
YQE_07947	YQE_02773	0.912
YQE_07947	YQE_06853	0.912
YQE_07950	YQE_02456	0.912
YQE_07950	YQE_02513	0.912
YQE_07953	YQE_07756	0.912
YQE_07955	YQE_08361	0.912
YQE_07955	YQE_11054	0.912
YQE_07956	YQE_06227	0.912
YQE_07956	YQE_05234	0.912
YQE_07958	YQE_02012	0.912
YQE_07958	YQE_05665	0.912
YQE_07958	YQE_01290	0.912
YQE_07958	YQE_05066	0.912
YQE_07962	YQE_03988	0.912
YQE_07963	YQE_05280	0.912
YQE_07965	YQE_05986	0.912
YQE_07970	YQE_05137	0.912
YQE_07970	YQE_03134	0.912
YQE_07970	YQE_06814	0.912
YQE_07972	YQE_10232	0.912
YQE_07975	YQE_04213	0.912
YQE_07975	YQE_12939	0.912
YQE_07985	YQE_01574	0.912
YQE_07985	YQE_10556	0.912
YQE_07985	YQE_10964	0.912
YQE_07986	YQE_02787	0.912
YQE_07988	YQE_04602	0.912
YQE_07991	YQE_11859	0.912
YQE_07991	YQE_03309	0.912
YQE_07993	YQE_06480	0.912
YQE_07996	YQE_03634	0.912
YQE_07996	YQE_03633	0.912
YQE_07996	YQE_03281	0.912
YQE_07996	YQE_00082	0.912
YQE_07996	YQE_06276	0.912
YQE_07996	YQE_00641	0.912
YQE_07996	YQE_05045	0.912
YQE_08001	YQE_07819	0.912
YQE_08001	YQE_11022	0.912
YQE_08004	YQE_03541	0.912
YQE_08005	YQE_01739	0.912
YQE_08006	YQE_11199	0.912
YQE_08006	YQE_07572	0.912
YQE_08006	YQE_07118	0.912
YQE_08006	YQE_12550	0.912
YQE_08008	YQE_08046	0.912
YQE_08008	YQE_03977	0.912
YQE_08008	YQE_02927	0.912
YQE_08008	YQE_07894	0.912
YQE_08008	YQE_05973	0.912
YQE_08008	YQE_04475	0.912
YQE_08008	YQE_11517	0.912
YQE_08011	YQE_12439	0.912
YQE_08015	YQE_08839	0.912
YQE_08015	YQE_09056	0.912
YQE_08015	YQE_08498	0.912
YQE_08017	YQE_06126	0.912
YQE_08020	YQE_09874	0.912
YQE_08020	YQE_01853	0.912
YQE_08020	YQE_01028	0.912
YQE_08022	YQE_00684	0.912
YQE_08022	YQE_07452	0.912
YQE_08022	YQE_07618	0.912
YQE_08022	YQE_10949	0.912
YQE_08022	YQE_03784	0.912
YQE_08022	YQE_05656	0.912
YQE_08022	YQE_01290	0.912
YQE_08022	YQE_05066	0.912
YQE_08022	YQE_02854	0.912
YQE_08022	YQE_12134	0.912
YQE_08024	YQE_12150	0.912
YQE_08034	YQE_10628	0.912
YQE_08043	YQE_07828	0.912
YQE_08046	YQE_02689	0.912
YQE_08046	YQE_00716	0.912
YQE_08046	YQE_02272	0.912
YQE_08046	YQE_00524	0.912
YQE_08046	YQE_11124	0.912
YQE_08046	YQE_10947	0.912
YQE_08046	YQE_08443	0.912
YQE_08046	YQE_01502	0.912
YQE_08046	YQE_00580	0.912
YQE_08046	YQE_12824	0.912
YQE_08048	YQE_04472	0.912
YQE_08049	YQE_12184	0.912
YQE_10793	YQE_05812	0.912
YQE_10793	YQE_03925	0.912
YQE_10793	YQE_06808	0.912
YQE_10793	YQE_10445	0.912
YQE_10793	YQE_07011	0.912
YQE_02250	YQE_08354	0.912
YQE_02250	YQE_11223	0.912
YQE_02250	YQE_10502	0.912
YQE_02250	YQE_04553	0.912
YQE_02250	YQE_11100	0.912
YQE_02252	YQE_05345	0.912
YQE_08948	YQE_01829	0.912
YQE_08948	YQE_05211	0.912
YQE_08954	YQE_02604	0.912
YQE_08954	YQE_00643	0.912
YQE_08954	YQE_00392	0.912
YQE_08954	YQE_10419	0.912
YQE_08954	YQE_10908	0.912
YQE_02820	YQE_00366	0.912
YQE_02820	YQE_00354	0.912
YQE_02820	YQE_00082	0.912
YQE_02820	YQE_12905	0.912
YQE_01706	YQE_02405	0.912
YQE_01706	YQE_04274	0.912
YQE_01706	YQE_02362	0.912
YQE_04151	YQE_07851	0.912
YQE_09571	YQE_09678	0.912
YQE_09578	YQE_07235	0.912
YQE_09578	YQE_11175	0.912
YQE_09585	YQE_06463	0.912
YQE_09586	YQE_11232	0.912
YQE_09586	YQE_05170	0.912
YQE_09587	YQE_09950	0.912
YQE_09588	YQE_11209	0.912
YQE_09588	YQE_10261	0.912
YQE_09588	YQE_09826	0.912
YQE_09588	YQE_01028	0.912
YQE_09597	YQE_09851	0.912
YQE_09600	YQE_02938	0.912
YQE_09600	YQE_09962	0.912
YQE_09603	YQE_02856	0.912
YQE_09603	YQE_02448	0.912
YQE_09606	YQE_06179	0.912
YQE_00684	YQE_01545	0.912
YQE_00684	YQE_05118	0.912
YQE_00684	YQE_03130	0.912
YQE_00684	YQE_03119	0.912
YQE_00684	YQE_01502	0.912
YQE_00684	YQE_03819	0.912
YQE_00684	YQE_04495	0.912
YQE_00685	YQE_02758	0.912
YQE_00685	YQE_00596	0.912
YQE_00608	YQE_03923	0.912
YQE_00608	YQE_04116	0.912
YQE_00608	YQE_08161	0.912
YQE_00608	YQE_06834	0.912
YQE_00608	YQE_08687	0.912
YQE_06882	YQE_09489	0.912
YQE_06882	YQE_11918	0.912
YQE_06886	YQE_00942	0.912
YQE_06887	YQE_02761	0.912
YQE_06887	YQE_02476	0.912
YQE_06888	YQE_12964	0.912
YQE_00453	YQE_11264	0.912
YQE_00453	YQE_12491	0.912
YQE_08329	YQE_04027	0.912
YQE_08329	YQE_11589	0.912
YQE_08329	YQE_00223	0.912
YQE_08329	YQE_05388	0.912
YQE_08329	YQE_05045	0.912
YQE_08332	YQE_04890	0.912
YQE_08349	YQE_07602	0.912
YQE_08349	YQE_05570	0.912
YQE_08349	YQE_09116	0.912
YQE_08349	YQE_05303	0.912
YQE_08349	YQE_11030	0.912
YQE_08353	YQE_10349	0.912
YQE_08353	YQE_07119	0.912
YQE_08353	YQE_11210	0.912
YQE_08353	YQE_02283	0.912
YQE_08353	YQE_06097	0.912
YQE_08354	YQE_07442	0.912
YQE_08354	YQE_08985	0.912
YQE_08354	YQE_09000	0.912
YQE_08354	YQE_09002	0.912
YQE_08354	YQE_09472	0.912
YQE_08354	YQE_00586	0.912
YQE_08354	YQE_05117	0.912
YQE_08354	YQE_03281	0.912
YQE_08354	YQE_07676	0.912
YQE_08354	YQE_11100	0.912
YQE_08354	YQE_06367	0.912
YQE_08361	YQE_08450	0.912
YQE_08361	YQE_12501	0.912
YQE_08361	YQE_05068	0.912
YQE_08369	YQE_10579	0.912
YQE_08382	YQE_08390	0.912
YQE_08382	YQE_03261	0.912
YQE_08382	YQE_10233	0.912
YQE_08392	YQE_11486	0.912
YQE_08398	YQE_03134	0.912
YQE_08398	YQE_07745	0.912
YQE_08399	YQE_10512	0.912
YQE_08399	YQE_00493	0.912
YQE_08409	YQE_11134	0.912
YQE_08410	YQE_05656	0.912
YQE_08417	YQE_05689	0.912
YQE_08417	YQE_02940	0.912
YQE_08417	YQE_02689	0.912
YQE_08417	YQE_05577	0.912
YQE_08417	YQE_12818	0.912
YQE_08417	YQE_10989	0.912
YQE_08419	YQE_00040	0.912
YQE_08419	YQE_09866	0.912
YQE_04708	YQE_01407	0.912
YQE_10802	YQE_11223	0.912
YQE_10802	YQE_10538	0.912
YQE_10809	YQE_11251	0.912
YQE_10809	YQE_00092	0.912
YQE_10809	YQE_05545	0.912
YQE_10809	YQE_05566	0.912
YQE_10810	YQE_07395	0.912
YQE_10811	YQE_03084	0.912
YQE_10811	YQE_09874	0.912
YQE_10813	YQE_07205	0.912
YQE_10813	YQE_07619	0.912
YQE_10813	YQE_10601	0.912
YQE_10817	YQE_04092	0.912
YQE_10820	YQE_04115	0.912
YQE_10820	YQE_06833	0.912
YQE_10820	YQE_09672	0.912
YQE_10821	YQE_11091	0.912
YQE_10823	YQE_12807	0.912
YQE_10824	YQE_00503	0.912
YQE_10824	YQE_03212	0.912
YQE_10824	YQE_04517	0.912
YQE_10831	YQE_11083	0.912
YQE_10831	YQE_12808	0.912
YQE_10839	YQE_00465	0.912
YQE_10841	YQE_06109	0.912
YQE_10855	YQE_08482	0.912
YQE_10860	YQE_07736	0.912
YQE_10862	YQE_04384	0.912
YQE_10862	YQE_11799	0.912
YQE_10871	YQE_10260	0.912
YQE_10872	YQE_11042	0.912
YQE_10872	YQE_02369	0.912
YQE_10872	YQE_08446	0.912
YQE_10872	YQE_10241	0.912
YQE_10873	YQE_10586	0.912
YQE_10885	YQE_03018	0.912
YQE_10889	YQE_08310	0.912
YQE_10889	YQE_02753	0.912
YQE_10892	YQE_06125	0.912
YQE_10894	YQE_04214	0.912
YQE_10894	YQE_10438	0.912
YQE_10894	YQE_10580	0.912
YQE_10894	YQE_09757	0.912
YQE_10894	YQE_10228	0.912
YQE_10894	YQE_10239	0.912
YQE_10899	YQE_08429	0.912
YQE_01927	YQE_10471	0.912
YQE_07384	YQE_11129	0.912
YQE_07393	YQE_07455	0.912
YQE_07393	YQE_03261	0.912
YQE_07393	YQE_04643	0.912
YQE_07395	YQE_04746	0.912
YQE_07396	YQE_10542	0.912
YQE_07396	YQE_07880	0.912
YQE_07398	YQE_08914	0.912
YQE_07399	YQE_11299	0.912
YQE_07399	YQE_05900	0.912
YQE_07399	YQE_10475	0.912
YQE_07399	YQE_07011	0.912
YQE_07406	YQE_09480	0.912
YQE_07406	YQE_07011	0.912
YQE_07406	YQE_07012	0.912
YQE_07406	YQE_06108	0.912
YQE_07406	YQE_09651	0.912
YQE_07415	YQE_11220	0.912
YQE_07415	YQE_02787	0.912
YQE_07415	YQE_06369	0.912
YQE_07415	YQE_06202	0.912
YQE_07418	YQE_03749	0.912
YQE_07426	YQE_10349	0.912
YQE_07426	YQE_02687	0.912
YQE_07426	YQE_10208	0.912
YQE_07426	YQE_09962	0.912
YQE_07428	YQE_02752	0.912
YQE_07429	YQE_05507	0.912
YQE_07429	YQE_03263	0.912
YQE_07442	YQE_05689	0.912
YQE_07442	YQE_05691	0.912
YQE_07442	YQE_12559	0.912
YQE_07442	YQE_02878	0.912
YQE_07442	YQE_05563	0.912
YQE_07442	YQE_08540	0.912
YQE_07442	YQE_12020	0.912
YQE_07446	YQE_06442	0.912
YQE_07451	YQE_07456	0.912
YQE_07451	YQE_07671	0.912
YQE_07451	YQE_10964	0.912
YQE_07451	YQE_00161	0.912
YQE_07452	YQE_09935	0.912
YQE_07452	YQE_09156	0.912
YQE_07452	YQE_01290	0.912
YQE_07452	YQE_01387	0.912
YQE_07455	YQE_01425	0.912
YQE_07455	YQE_11120	0.912
YQE_07455	YQE_10233	0.912
YQE_07456	YQE_02928	0.912
YQE_04249	YQE_09316	0.912
YQE_00284	YQE_07811	0.912
YQE_01451	YQE_03257	0.912
YQE_01451	YQE_03891	0.912
YQE_01305	YQE_07034	0.912
YQE_07758	YQE_01584	0.912
YQE_01829	YQE_05802	0.912
YQE_00340	YQE_00376	0.912
YQE_01455	YQE_05780	0.912
YQE_01455	YQE_03225	0.912
YQE_02411	YQE_03890	0.912
YQE_02411	YQE_04475	0.912
YQE_02411	YQE_12221	0.912
YQE_02412	YQE_00564	0.912
YQE_02415	YQE_10534	0.912
YQE_02415	YQE_02619	0.912
YQE_02416	YQE_01725	0.912
YQE_02417	YQE_00777	0.912
YQE_02417	YQE_07034	0.912
YQE_02417	YQE_11812	0.912
YQE_02417	YQE_06277	0.912
YQE_02417	YQE_05274	0.912
YQE_02418	YQE_05941	0.912
YQE_12665	YQE_04639	0.912
YQE_12665	YQE_10908	0.912
YQE_00366	YQE_11251	0.912
YQE_00366	YQE_01619	0.912
YQE_00366	YQE_09425	0.912
YQE_00366	YQE_04828	0.912
YQE_00366	YQE_07827	0.912
YQE_00366	YQE_07723	0.912
YQE_00366	YQE_08162	0.912
YQE_00366	YQE_05281	0.912
YQE_00367	YQE_03984	0.912
YQE_00367	YQE_05873	0.912
YQE_00367	YQE_05887	0.912
YQE_00367	YQE_03305	0.912
YQE_00367	YQE_11100	0.912
YQE_00367	YQE_03819	0.912
YQE_00367	YQE_06277	0.912
YQE_03232	YQE_06957	0.912
YQE_06387	YQE_03772	0.912
YQE_06387	YQE_09987	0.912
YQE_06390	YQE_06530	0.912
YQE_06390	YQE_07879	0.912
YQE_06390	YQE_09074	0.912
YQE_06392	YQE_05506	0.912
YQE_06396	YQE_01879	0.912
YQE_06396	YQE_02925	0.912
YQE_06399	YQE_12445	0.912
YQE_06399	YQE_11021	0.912
YQE_06409	YQE_08873	0.912
YQE_06419	YQE_07026	0.912
YQE_06425	YQE_09239	0.912
YQE_06430	YQE_09429	0.912
YQE_06430	YQE_06089	0.912
YQE_06437	YQE_07218	0.912
YQE_06439	YQE_09263	0.912
YQE_06443	YQE_03510	0.912
YQE_06443	YQE_09215	0.912
YQE_06443	YQE_05279	0.912
YQE_04906	YQE_11410	0.912
YQE_11233	YQE_08839	0.912
YQE_11233	YQE_09857	0.912
YQE_11233	YQE_12905	0.912
YQE_11235	YQE_09424	0.912
YQE_11235	YQE_09425	0.912
YQE_11235	YQE_07809	0.912
YQE_11235	YQE_05388	0.912
YQE_11239	YQE_01622	0.912
YQE_11247	YQE_12859	0.912
YQE_11251	YQE_11223	0.912
YQE_11251	YQE_10502	0.912
YQE_11251	YQE_04314	0.912
YQE_11251	YQE_08162	0.912
YQE_11251	YQE_12855	0.912
YQE_11251	YQE_09978	0.912
YQE_10337	YQE_02056	0.912
YQE_10345	YQE_10909	0.912
YQE_10346	YQE_08614	0.912
YQE_10349	YQE_11300	0.912
YQE_10349	YQE_05954	0.912
YQE_10349	YQE_02063	0.912
YQE_10349	YQE_09086	0.912
YQE_10349	YQE_05386	0.912
YQE_10352	YQE_09554	0.912
YQE_10356	YQE_11559	0.912
YQE_10356	YQE_00532	0.912
YQE_10368	YQE_04814	0.912
YQE_10369	YQE_04799	0.912
YQE_10378	YQE_11305	0.912
YQE_10378	YQE_08459	0.912
YQE_00244	YQE_01235	0.912
YQE_00244	YQE_00549	0.912
YQE_00244	YQE_01460	0.912
YQE_00244	YQE_01429	0.912
YQE_07119	YQE_01013	0.912
YQE_07119	YQE_03263	0.912
YQE_07119	YQE_02063	0.912
YQE_07119	YQE_09794	0.912
YQE_07119	YQE_02924	0.912
YQE_07132	YQE_05906	0.912
YQE_07132	YQE_07865	0.912
YQE_10016	YQE_03309	0.912
YQE_10016	YQE_10241	0.912
YQE_10017	YQE_10018	0.912
YQE_10018	YQE_05088	0.912
YQE_04147	YQE_03489	0.912
YQE_04435	YQE_08985	0.912
YQE_04435	YQE_03969	0.912
YQE_04435	YQE_09472	0.912
YQE_04435	YQE_01080	0.912
YQE_04435	YQE_03281	0.912
YQE_04435	YQE_10947	0.912
YQE_04435	YQE_03527	0.912
YQE_04435	YQE_05577	0.912
YQE_04435	YQE_09156	0.912
YQE_04435	YQE_04566	0.912
YQE_04435	YQE_11028	0.912
YQE_04435	YQE_02471	0.912
YQE_08701	YQE_00830	0.912
YQE_05689	YQE_05593	0.912
YQE_05691	YQE_11511	0.912
YQE_05699	YQE_07730	0.912
YQE_05702	YQE_07671	0.912
YQE_05702	YQE_10909	0.912
YQE_05703	YQE_05547	0.912
YQE_05703	YQE_05227	0.912
YQE_05703	YQE_01977	0.912
YQE_05704	YQE_04217	0.912
YQE_05704	YQE_07827	0.912
YQE_05704	YQE_03281	0.912
YQE_05704	YQE_04553	0.912
YQE_05704	YQE_05455	0.912
YQE_05704	YQE_08447	0.912
YQE_05704	YQE_09883	0.912
YQE_05704	YQE_11265	0.912
YQE_05704	YQE_09645	0.912
YQE_05708	YQE_11887	0.912
YQE_05709	YQE_04543	0.912
YQE_05710	YQE_03510	0.912
YQE_04060	YQE_06157	0.912
YQE_04061	YQE_04214	0.912
YQE_04061	YQE_11411	0.912
YQE_04061	YQE_02742	0.912
YQE_04061	YQE_06097	0.912
YQE_04061	YQE_10909	0.912
YQE_04061	YQE_12082	0.912
YQE_00505	YQE_02758	0.912
YQE_00505	YQE_04677	0.912
YQE_00505	YQE_00104	0.912
YQE_08304	YQE_02451	0.912
YQE_08305	YQE_06959	0.912
YQE_08306	YQE_00096	0.912
YQE_08306	YQE_04619	0.912
YQE_08306	YQE_02313	0.912
YQE_08306	YQE_12112	0.912
YQE_08319	YQE_07544	0.912
YQE_08319	YQE_10241	0.912
YQE_08319	YQE_09221	0.912
YQE_08319	YQE_12971	0.912
YQE_05517	YQE_04843	0.912
YQE_05517	YQE_11884	0.912
YQE_05517	YQE_09301	0.912
YQE_05519	YQE_05297	0.912
YQE_05522	YQE_05925	0.912
YQE_05522	YQE_04085	0.912
YQE_05522	YQE_08518	0.912
YQE_05525	YQE_03398	0.912
YQE_05527	YQE_05596	0.912
YQE_05528	YQE_09315	0.912
YQE_11780	YQE_03974	0.912
YQE_01462	YQE_10170	0.912
YQE_01277	YQE_04471	0.912
YQE_01277	YQE_11039	0.912
YQE_02615	YQE_11224	0.912
YQE_02615	YQE_09978	0.912
YQE_01574	YQE_10040	0.912
YQE_01574	YQE_12550	0.912
YQE_01574	YQE_07012	0.912
YQE_01574	YQE_09047	0.912
YQE_01574	YQE_08503	0.912
YQE_01582	YQE_02928	0.912
YQE_01582	YQE_05084	0.912
YQE_01582	YQE_09316	0.912
YQE_01582	YQE_00487	0.912
YQE_01584	YQE_04874	0.912
YQE_01587	YQE_08839	0.912
YQE_01587	YQE_08914	0.912
YQE_01587	YQE_04360	0.912
YQE_01587	YQE_12803	0.912
YQE_01587	YQE_03569	0.912
YQE_01599	YQE_02902	0.912
YQE_01599	YQE_04873	0.912
YQE_01611	YQE_00392	0.912
YQE_01611	YQE_04640	0.912
YQE_01611	YQE_04641	0.912
YQE_01611	YQE_00385	0.912
YQE_01611	YQE_00618	0.912
YQE_01611	YQE_12106	0.912
YQE_01619	YQE_05593	0.912
YQE_01620	YQE_07809	0.912
YQE_01620	YQE_12886	0.912
YQE_01621	YQE_07201	0.912
YQE_00693	YQE_11417	0.912
YQE_00696	YQE_12472	0.912
YQE_11268	YQE_12898	0.912
YQE_11271	YQE_10083	0.912
YQE_11277	YQE_02938	0.912
YQE_11277	YQE_09091	0.912
YQE_11277	YQE_09131	0.912
YQE_11277	YQE_07095	0.912
YQE_11277	YQE_02447	0.912
YQE_11279	YQE_06142	0.912
YQE_11279	YQE_06192	0.912
YQE_11279	YQE_01011	0.912
YQE_11281	YQE_04299	0.912
YQE_11284	YQE_07873	0.912
YQE_11297	YQE_07583	0.912
YQE_11298	YQE_08518	0.912
YQE_11299	YQE_12837	0.912
